,Start Date,share_count,temperature,feelsLike,wind,weatherCode,month,weekday,hour,is_holiday,is_weekend
2360,2016-04-15 14:00:00,288,13.0,12.0,16.0,176,4,4,14,0,0
2361,2016-04-15 15:00:00,477,13.0,12.0,18.0,176,4,4,15,0,0
2362,2016-04-15 16:00:00,811,12.0,11.0,16.0,176,4,4,16,0,0
2363,2016-04-15 17:00:00,1355,11.0,11.0,14.0,116,4,4,17,0,0
2364,2016-04-15 18:00:00,920,10.0,10.0,12.0,116,4,4,18,0,0
2365,2016-04-15 19:00:00,656,9.0,8.0,12.0,116,4,4,19,0,0
2366,2016-04-15 20:00:00,536,8.0,7.0,12.0,176,4,4,20,0,0
2367,2016-04-15 21:00:00,464,6.0,5.0,13.0,176,4,4,21,0,0
2368,2016-04-15 22:00:00,396,6.0,4.0,12.0,176,4,4,22,0,0
2369,2016-04-15 23:00:00,387,6.0,4.0,12.0,116,4,4,23,0,0
2370,2016-04-16 00:00:00,327,5.0,3.0,12.0,116,4,5,0,0,1
2371,2016-04-16 01:00:00,218,5.0,3.0,12.0,116,4,5,1,0,1
2372,2016-04-16 02:00:00,172,5.0,3.0,12.0,176,4,5,2,0,1
2373,2016-04-16 03:00:00,113,5.0,3.0,12.0,176,4,5,3,0,1
2374,2016-04-16 04:00:00,88,5.0,3.0,11.0,176,4,5,4,0,1
2375,2016-04-16 05:00:00,66,6.0,4.0,11.0,119,4,5,5,0,1
2376,2016-04-16 06:00:00,92,6.0,4.0,11.0,119,4,5,6,0,1
2377,2016-04-16 07:00:00,242,7.0,6.0,12.0,119,4,5,7,0,1
2378,2016-04-16 08:00:00,475,9.0,8.0,13.0,176,4,5,8,0,1
2379,2016-04-16 09:00:00,824,10.0,9.0,14.0,176,4,5,9,0,1
2380,2016-04-16 10:00:00,1107,11.0,11.0,14.0,176,4,5,10,0,1
2381,2016-04-16 11:00:00,1171,12.0,12.0,13.0,119,4,5,11,0,1
2382,2016-04-16 12:00:00,1132,13.0,13.0,13.0,119,4,5,12,0,1
2383,2016-04-16 13:00:00,1165,13.0,13.0,14.0,119,4,5,13,0,1
2384,2016-04-16 14:00:00,1188,13.0,13.0,14.0,176,4,5,14,0,1
2385,2016-04-16 15:00:00,1465,13.0,13.0,14.0,176,4,5,15,0,1
2386,2016-04-16 16:00:00,1397,12.0,12.0,13.0,176,4,5,16,0,1
2387,2016-04-16 17:00:00,1468,11.0,11.0,12.0,116,4,5,17,0,1
2388,2016-04-16 18:00:00,1513,11.0,10.0,11.0,116,4,5,18,0,1
2389,2016-04-16 19:00:00,1142,9.0,9.0,12.0,116,4,5,19,0,1
2390,2016-04-16 20:00:00,770,8.0,7.0,13.0,176,4,5,20,0,1
2391,2016-04-16 21:00:00,489,7.0,6.0,13.0,176,4,5,21,0,1
2392,2016-04-16 22:00:00,454,7.0,5.0,13.0,176,4,5,22,0,1
2393,2016-04-16 23:00:00,492,6.0,4.0,12.0,176,4,5,23,0,1
2394,2016-04-17 00:00:00,389,6.0,4.0,12.0,176,4,6,0,0,1
2395,2016-04-17 01:00:00,292,6.0,4.0,12.0,176,4,6,1,0,1
2396,2016-04-17 02:00:00,229,6.0,4.0,13.0,176,4,6,2,0,1
2397,2016-04-17 03:00:00,177,5.0,4.0,13.0,176,4,6,3,0,1
2398,2016-04-17 04:00:00,88,6.0,4.0,13.0,176,4,6,4,0,1
2399,2016-04-17 05:00:00,70,6.0,5.0,13.0,119,4,6,5,0,1
2400,2016-04-17 06:00:00,95,7.0,5.0,12.0,119,4,6,6,0,1
2401,2016-04-17 07:00:00,185,8.0,7.0,14.0,119,4,6,7,0,1
2402,2016-04-17 08:00:00,398,10.0,8.0,16.0,176,4,6,8,0,1
2403,2016-04-17 09:00:00,862,11.0,9.0,18.0,176,4,6,9,0,1
2404,2016-04-17 10:00:00,1394,12.0,11.0,17.0,176,4,6,10,0,1
2405,2016-04-17 11:00:00,2015,13.0,12.0,17.0,116,4,6,11,0,1
2406,2016-04-17 12:00:00,2518,14.0,13.0,17.0,116,4,6,12,0,1
2407,2016-04-17 13:00:00,2761,14.0,13.0,18.0,116,4,6,13,0,1
2408,2016-04-17 14:00:00,2584,14.0,13.0,19.0,176,4,6,14,0,1
2409,2016-04-17 15:00:00,2601,14.0,13.0,20.0,176,4,6,15,0,1
2410,2016-04-17 16:00:00,2536,13.0,12.0,18.0,176,4,6,16,0,1
2411,2016-04-17 17:00:00,2328,12.0,11.0,16.0,116,4,6,17,0,1
2412,2016-04-17 18:00:00,2010,11.0,10.0,14.0,116,4,6,18,0,1
2413,2016-04-17 19:00:00,1369,10.0,9.0,15.0,116,4,6,19,0,1
2414,2016-04-17 20:00:00,818,9.0,7.0,15.0,176,4,6,20,0,1
2415,2016-04-17 21:00:00,506,7.0,5.0,16.0,176,4,6,21,0,1
2416,2016-04-17 22:00:00,398,7.0,5.0,15.0,176,4,6,22,0,1
2417,2016-04-17 23:00:00,260,6.0,4.0,14.0,116,4,6,23,0,1
2418,2016-04-18 00:00:00,141,6.0,4.0,13.0,116,4,0,0,0,0
2419,2016-04-18 01:00:00,101,5.0,3.0,13.0,116,4,0,1,0,0
2420,2016-04-18 02:00:00,37,5.0,3.0,14.0,176,4,0,2,0,0
2421,2016-04-18 03:00:00,32,5.0,3.0,15.0,176,4,0,3,0,0
2422,2016-04-18 04:00:00,41,5.0,3.0,15.0,176,4,0,4,0,0
2423,2016-04-18 05:00:00,106,6.0,4.0,15.0,116,4,0,5,0,0
2424,2016-04-18 06:00:00,640,6.0,4.0,15.0,116,4,0,6,0,0
2425,2016-04-18 07:00:00,2187,8.0,6.0,17.0,116,4,0,7,0,0
2426,2016-04-18 08:00:00,4163,9.0,7.0,19.0,176,4,0,8,0,0
2427,2016-04-18 09:00:00,2096,11.0,9.0,20.0,176,4,0,9,0,0
2428,2016-04-18 10:00:00,957,12.0,10.0,20.0,176,4,0,10,0,0
2429,2016-04-18 11:00:00,796,13.0,11.0,20.0,116,4,0,11,0,0
2430,2016-04-18 12:00:00,968,14.0,12.0,20.0,116,4,0,12,0,0
2431,2016-04-18 13:00:00,1017,14.0,12.0,20.0,116,4,0,13,0,0
2432,2016-04-18 14:00:00,929,13.0,12.0,20.0,176,4,0,14,0,0
2433,2016-04-18 15:00:00,1075,13.0,12.0,20.0,176,4,0,15,0,0
2434,2016-04-18 16:00:00,1575,13.0,11.0,18.0,176,4,0,16,0,0
2435,2016-04-18 17:00:00,3533,12.0,11.0,16.0,116,4,0,17,0,0
2436,2016-04-18 18:00:00,3324,11.0,10.0,14.0,116,4,0,18,0,0
2437,2016-04-18 19:00:00,1966,10.0,8.0,14.0,116,4,0,19,0,0
2438,2016-04-18 20:00:00,1045,9.0,7.0,15.0,176,4,0,20,0,0
2439,2016-04-18 21:00:00,696,7.0,5.0,15.0,176,4,0,21,0,0
2440,2016-04-18 22:00:00,516,7.0,5.0,15.0,176,4,0,22,0,0
2441,2016-04-18 23:00:00,279,6.0,4.0,15.0,116,4,0,23,0,0
2442,2016-04-19 00:00:00,154,6.0,4.0,15.0,116,4,1,0,0,0
2443,2016-04-19 01:00:00,76,6.0,3.0,14.0,116,4,1,1,0,0
2444,2016-04-19 02:00:00,42,6.0,3.0,14.0,176,4,1,2,0,0
2445,2016-04-19 03:00:00,35,5.0,3.0,13.0,176,4,1,3,0,0
2446,2016-04-19 04:00:00,50,6.0,4.0,12.0,176,4,1,4,0,0
2447,2016-04-19 05:00:00,114,6.0,4.0,12.0,119,4,1,5,0,0
2448,2016-04-19 06:00:00,726,6.0,5.0,11.0,119,4,1,6,0,0
2449,2016-04-19 07:00:00,2449,8.0,6.0,13.0,119,4,1,7,0,0
2450,2016-04-19 08:00:00,4486,9.0,8.0,14.0,176,4,1,8,0,0
2451,2016-04-19 09:00:00,2152,11.0,9.0,15.0,176,4,1,9,0,0
2452,2016-04-19 10:00:00,1019,12.0,11.0,14.0,176,4,1,10,0,0
2453,2016-04-19 11:00:00,948,13.0,12.0,14.0,176,4,1,11,0,0
2454,2016-04-19 12:00:00,1333,14.0,13.0,13.0,176,4,1,12,0,0
2455,2016-04-19 13:00:00,1320,14.0,13.0,13.0,176,4,1,13,0,0
2456,2016-04-19 14:00:00,1351,14.0,13.0,13.0,176,4,1,14,0,0
2457,2016-04-19 15:00:00,1482,14.0,13.0,13.0,176,4,1,15,0,0
2458,2016-04-19 16:00:00,2112,13.0,13.0,12.0,176,4,1,16,0,0
2459,2016-04-19 17:00:00,4097,12.0,12.0,11.0,116,4,1,17,0,0
2460,2016-04-19 18:00:00,4049,12.0,11.0,10.0,116,4,1,18,0,0
2461,2016-04-19 19:00:00,2264,10.0,10.0,10.0,116,4,1,19,0,0
2462,2016-04-19 20:00:00,1286,9.0,8.0,10.0,176,4,1,20,0,0
2463,2016-04-19 21:00:00,822,8.0,6.0,10.0,176,4,1,21,0,0
2464,2016-04-19 22:00:00,578,7.0,6.0,10.0,176,4,1,22,0,0
2465,2016-04-19 23:00:00,396,7.0,6.0,9.0,116,4,1,23,0,0
2466,2016-04-20 00:00:00,196,6.0,6.0,9.0,116,4,2,0,0,0
2467,2016-04-20 01:00:00,102,6.0,5.0,9.0,116,4,2,1,0,0
2468,2016-04-20 02:00:00,56,6.0,5.0,10.0,176,4,2,2,0,0
2469,2016-04-20 03:00:00,32,6.0,5.0,10.0,176,4,2,3,0,0
2470,2016-04-20 04:00:00,53,6.0,6.0,10.0,176,4,2,4,0,0
2471,2016-04-20 05:00:00,119,6.0,6.0,10.0,116,4,2,5,0,0
2472,2016-04-20 06:00:00,729,6.0,7.0,10.0,116,4,2,6,0,0
2473,2016-04-20 07:00:00,2502,8.0,8.0,11.0,116,4,2,7,0,0
2474,2016-04-20 08:00:00,4646,10.0,10.0,12.0,176,4,2,8,0,0
2475,2016-04-20 09:00:00,2233,12.0,11.0,13.0,176,4,2,9,0,0
2476,2016-04-20 10:00:00,1086,13.0,13.0,13.0,176,4,2,10,0,0
2477,2016-04-20 11:00:00,1026,14.0,14.0,13.0,116,4,2,11,0,0
2478,2016-04-20 12:00:00,1324,15.0,15.0,12.0,116,4,2,12,0,0
2479,2016-04-20 13:00:00,1495,15.0,15.0,13.0,116,4,2,13,0,0
2480,2016-04-20 14:00:00,1462,15.0,15.0,14.0,299,4,2,14,0,0
2481,2016-04-20 15:00:00,1644,16.0,15.0,14.0,299,4,2,15,0,0
2482,2016-04-20 16:00:00,2113,15.0,15.0,13.0,299,4,2,16,0,0
2483,2016-04-20 17:00:00,4137,14.0,14.0,11.0,116,4,2,17,0,0
2484,2016-04-20 18:00:00,3932,13.0,13.0,9.0,116,4,2,18,0,0
2485,2016-04-20 19:00:00,2284,11.0,11.0,10.0,116,4,2,19,0,0
2486,2016-04-20 20:00:00,1246,10.0,9.0,10.0,176,4,2,20,0,0
2487,2016-04-20 21:00:00,744,8.0,7.0,11.0,176,4,2,21,0,0
2488,2016-04-20 22:00:00,617,7.0,5.0,14.0,176,4,2,22,0,0
2489,2016-04-20 23:00:00,418,6.0,3.0,16.0,113,4,2,23,0,0
2490,2016-04-21 00:00:00,186,5.0,1.0,19.0,113,4,3,0,0,0
2491,2016-04-21 01:00:00,100,5.0,2.0,20.0,113,4,3,1,0,0
2492,2016-04-21 02:00:00,72,6.0,2.0,21.0,116,4,3,2,0,0
2493,2016-04-21 03:00:00,36,6.0,2.0,22.0,116,4,3,3,0,0
2494,2016-04-21 04:00:00,47,7.0,3.0,23.0,116,4,3,4,0,0
2495,2016-04-21 05:00:00,116,7.0,3.0,24.0,116,4,3,5,0,0
2496,2016-04-21 06:00:00,693,7.0,4.0,24.0,116,4,3,6,0,0
2497,2016-04-21 07:00:00,2376,8.0,5.0,26.0,116,4,3,7,0,0
2498,2016-04-21 08:00:00,4255,9.0,6.0,27.0,122,4,3,8,0,0
2499,2016-04-21 09:00:00,2057,10.0,7.0,29.0,122,4,3,9,0,0
2500,2016-04-21 10:00:00,1047,11.0,9.0,28.0,122,4,3,10,0,0
2501,2016-04-21 11:00:00,1074,13.0,10.0,27.0,119,4,3,11,0,0
2502,2016-04-21 12:00:00,1231,14.0,12.0,25.0,119,4,3,12,0,0
2503,2016-04-21 13:00:00,1315,14.0,12.0,27.0,119,4,3,13,0,0
2504,2016-04-21 14:00:00,1312,13.0,11.0,29.0,116,4,3,14,0,0
2505,2016-04-21 15:00:00,1482,13.0,11.0,30.0,116,4,3,15,0,0
2506,2016-04-21 16:00:00,2040,12.0,10.0,26.0,116,4,3,16,0,0
2507,2016-04-21 17:00:00,3539,12.0,9.0,22.0,119,4,3,17,0,0
2508,2016-04-21 18:00:00,3633,11.0,9.0,18.0,119,4,3,18,0,0
2509,2016-04-21 19:00:00,1982,10.0,7.0,19.0,119,4,3,19,0,0
2510,2016-04-21 20:00:00,1096,9.0,6.0,19.0,122,4,3,20,0,0
2511,2016-04-21 21:00:00,832,8.0,4.0,19.0,122,4,3,21,0,0
2512,2016-04-21 22:00:00,629,7.0,4.0,20.0,122,4,3,22,0,0
2513,2016-04-21 23:00:00,459,7.0,4.0,21.0,122,4,3,23,0,0
2514,2016-04-22 00:00:00,257,7.0,3.0,22.0,122,4,4,0,0,0
2515,2016-04-22 01:00:00,142,7.0,3.0,22.0,122,4,4,1,0,0
2516,2016-04-22 02:00:00,75,7.0,3.0,22.0,122,4,4,2,0,0
2517,2016-04-22 03:00:00,52,7.0,3.0,23.0,122,4,4,3,0,0
2518,2016-04-22 04:00:00,56,7.0,3.0,22.0,122,4,4,4,0,0
2519,2016-04-22 05:00:00,112,7.0,4.0,22.0,122,4,4,5,0,0
2520,2016-04-22 06:00:00,591,7.0,4.0,21.0,122,4,4,6,0,0
2521,2016-04-22 07:00:00,2002,8.0,5.0,23.0,122,4,4,7,0,0
2522,2016-04-22 08:00:00,3908,9.0,6.0,25.0,122,4,4,8,0,0
2523,2016-04-22 09:00:00,2005,10.0,7.0,27.0,122,4,4,9,0,0
2524,2016-04-22 10:00:00,1083,11.0,8.0,25.0,122,4,4,10,0,0
2525,2016-04-22 11:00:00,999,11.0,8.0,23.0,122,4,4,11,0,0
2526,2016-04-22 12:00:00,1203,12.0,9.0,21.0,122,4,4,12,0,0
2527,2016-04-22 13:00:00,1303,11.0,9.0,22.0,122,4,4,13,0,0
2528,2016-04-22 14:00:00,874,11.0,8.0,24.0,266,4,4,14,0,0
2529,2016-04-22 15:00:00,777,10.0,7.0,25.0,266,4,4,15,0,0
2530,2016-04-22 16:00:00,924,9.0,6.0,23.0,266,4,4,16,0,0
2531,2016-04-22 17:00:00,1350,8.0,5.0,21.0,122,4,4,17,0,0
2532,2016-04-22 18:00:00,951,8.0,4.0,19.0,122,4,4,18,0,0
2533,2016-04-22 19:00:00,618,7.0,4.0,19.0,122,4,4,19,0,0
2534,2016-04-22 20:00:00,368,6.0,3.0,19.0,296,4,4,20,0,0
2535,2016-04-22 21:00:00,271,6.0,2.0,19.0,296,4,4,21,0,0
2536,2016-04-22 22:00:00,225,6.0,2.0,19.0,296,4,4,22,0,0
2537,2016-04-22 23:00:00,196,5.0,2.0,18.0,122,4,4,23,0,0
2538,2016-04-23 00:00:00,200,5.0,2.0,18.0,122,4,5,0,0,1
2539,2016-04-23 01:00:00,172,5.0,1.0,18.0,122,4,5,1,0,1
2540,2016-04-23 02:00:00,122,4.0,0.0,17.0,113,4,5,2,0,1
2541,2016-04-23 03:00:00,92,3.0,0.0,17.0,113,4,5,3,0,1
2542,2016-04-23 04:00:00,59,3.0,-1.0,18.0,113,4,5,4,0,1
2543,2016-04-23 05:00:00,72,3.0,-1.0,18.0,113,4,5,5,0,1
2544,2016-04-23 06:00:00,101,3.0,-1.0,19.0,113,4,5,6,0,1
2545,2016-04-23 07:00:00,222,4.0,0.0,21.0,113,4,5,7,0,1
2546,2016-04-23 08:00:00,534,6.0,2.0,22.0,113,4,5,8,0,1
2547,2016-04-23 09:00:00,990,7.0,4.0,24.0,113,4,5,9,0,1
2548,2016-04-23 10:00:00,1278,8.0,5.0,24.0,113,4,5,10,0,1
2549,2016-04-23 11:00:00,1573,9.0,6.0,23.0,116,4,5,11,0,1
2550,2016-04-23 12:00:00,1848,10.0,7.0,23.0,116,4,5,12,0,1
2551,2016-04-23 13:00:00,1946,10.0,7.0,23.0,116,4,5,13,0,1
2552,2016-04-23 14:00:00,1823,10.0,7.0,24.0,176,4,5,14,0,1
2553,2016-04-23 15:00:00,1901,10.0,7.0,24.0,176,4,5,15,0,1
2554,2016-04-23 16:00:00,1856,10.0,7.0,19.0,176,4,5,16,0,1
2555,2016-04-23 17:00:00,1903,9.0,7.0,14.0,116,4,5,17,0,1
2556,2016-04-23 18:00:00,1662,8.0,7.0,9.0,116,4,5,18,0,1
2557,2016-04-23 19:00:00,1278,6.0,6.0,8.0,116,4,5,19,0,1
2558,2016-04-23 20:00:00,742,5.0,4.0,6.0,116,4,5,20,0,1
2559,2016-04-23 21:00:00,509,3.0,2.0,5.0,116,4,5,21,0,1
2560,2016-04-23 22:00:00,463,3.0,2.0,6.0,116,4,5,22,0,1
2561,2016-04-23 23:00:00,413,4.0,2.0,8.0,119,4,5,23,0,1
2562,2016-04-24 00:00:00,390,4.0,2.0,9.0,119,4,6,0,0,1
2563,2016-04-24 01:00:00,305,4.0,1.0,11.0,119,4,6,1,0,1
2564,2016-04-24 02:00:00,229,3.0,1.0,12.0,116,4,6,2,0,1
2565,2016-04-24 03:00:00,153,3.0,0.0,14.0,116,4,6,3,0,1
2566,2016-04-24 04:00:00,90,3.0,0.0,14.0,116,4,6,4,0,1
2567,2016-04-24 05:00:00,58,3.0,0.0,14.0,122,4,6,5,0,1
2568,2016-04-24 06:00:00,56,4.0,0.0,14.0,122,4,6,6,0,1
2569,2016-04-24 07:00:00,127,5.0,1.0,18.0,122,4,6,7,0,1
2570,2016-04-24 08:00:00,301,6.0,2.0,22.0,119,4,6,8,0,1
2571,2016-04-24 09:00:00,642,7.0,2.0,26.0,119,4,6,9,0,1
2572,2016-04-24 10:00:00,1201,7.0,3.0,25.0,119,4,6,10,0,1
2573,2016-04-24 11:00:00,1528,8.0,4.0,23.0,122,4,6,11,0,1
2574,2016-04-24 12:00:00,1740,9.0,5.0,22.0,122,4,6,12,0,1
2575,2016-04-24 13:00:00,1881,9.0,6.0,22.0,122,4,6,13,0,1
2576,2016-04-24 14:00:00,1736,9.0,6.0,21.0,122,4,6,14,0,1
2577,2016-04-24 15:00:00,1584,9.0,6.0,21.0,122,4,6,15,0,1
2578,2016-04-24 16:00:00,1431,8.0,6.0,17.0,122,4,6,16,0,1
2579,2016-04-24 17:00:00,1489,8.0,6.0,13.0,119,4,6,17,0,1
2580,2016-04-24 18:00:00,1370,8.0,6.0,9.0,119,4,6,18,0,1
2581,2016-04-24 19:00:00,898,7.0,6.0,9.0,119,4,6,19,0,1
2582,2016-04-24 20:00:00,532,7.0,5.0,8.0,122,4,6,20,0,1
2583,2016-04-24 21:00:00,373,6.0,5.0,8.0,122,4,6,21,0,1
2584,2016-04-24 22:00:00,260,6.0,4.0,9.0,122,4,6,22,0,1
2585,2016-04-24 23:00:00,221,5.0,3.0,10.0,119,4,6,23,0,1
2586,2016-04-25 00:00:00,127,5.0,2.0,11.0,119,4,0,0,0,0
2587,2016-04-25 01:00:00,69,5.0,2.0,13.0,119,4,0,1,0,0
2588,2016-04-25 02:00:00,36,5.0,2.0,14.0,122,4,0,2,0,0
2589,2016-04-25 03:00:00,46,4.0,1.0,16.0,122,4,0,3,0,0
2590,2016-04-25 04:00:00,69,5.0,2.0,17.0,122,4,0,4,0,0
2591,2016-04-25 05:00:00,117,6.0,2.0,18.0,122,4,0,5,0,0
2592,2016-04-25 06:00:00,638,6.0,3.0,19.0,122,4,0,6,0,0
2593,2016-04-25 07:00:00,2061,7.0,4.0,22.0,122,4,0,7,0,0
2594,2016-04-25 08:00:00,3942,8.0,4.0,24.0,266,4,0,8,0,0
2595,2016-04-25 09:00:00,1873,9.0,5.0,27.0,266,4,0,9,0,0
2596,2016-04-25 10:00:00,884,9.0,6.0,26.0,266,4,0,10,0,0
2597,2016-04-25 11:00:00,775,9.0,6.0,24.0,122,4,0,11,0,0
2598,2016-04-25 12:00:00,920,10.0,7.0,23.0,122,4,0,12,0,0
2599,2016-04-25 13:00:00,868,10.0,7.0,26.0,122,4,0,13,0,0
2600,2016-04-25 14:00:00,901,10.0,7.0,30.0,353,4,0,14,0,0
2601,2016-04-25 15:00:00,810,11.0,7.0,33.0,353,4,0,15,0,0
2602,2016-04-25 16:00:00,1041,9.0,6.0,29.0,353,4,0,16,0,0
2603,2016-04-25 17:00:00,3006,8.0,4.0,26.0,122,4,0,17,0,0
2604,2016-04-25 18:00:00,2707,6.0,3.0,22.0,122,4,0,18,0,0
2605,2016-04-25 19:00:00,1460,5.0,2.0,17.0,122,4,0,19,0,0
2606,2016-04-25 20:00:00,684,4.0,2.0,12.0,122,4,0,20,0,0
2607,2016-04-25 21:00:00,501,3.0,1.0,7.0,122,4,0,21,0,0
2608,2016-04-25 22:00:00,351,2.0,0.0,10.0,122,4,0,22,0,0
2609,2016-04-25 23:00:00,260,2.0,-1.0,14.0,113,4,0,23,0,0
2610,2016-04-26 00:00:00,116,2.0,-3.0,18.0,113,4,1,0,0,0
2611,2016-04-26 01:00:00,65,1.0,-3.0,19.0,113,4,1,1,0,0
2612,2016-04-26 02:00:00,30,1.0,-4.0,20.0,113,4,1,2,0,0
2613,2016-04-26 03:00:00,24,1.0,-4.0,21.0,113,4,1,3,0,0
2614,2016-04-26 04:00:00,40,1.0,-4.0,21.0,113,4,1,4,0,0
2615,2016-04-26 05:00:00,123,1.0,-4.0,21.0,113,4,1,5,0,0
2616,2016-04-26 06:00:00,700,2.0,-3.0,21.0,113,4,1,6,0,0
2617,2016-04-26 07:00:00,2333,3.0,-2.0,23.0,113,4,1,7,0,0
2618,2016-04-26 08:00:00,4413,4.0,0.0,26.0,116,4,1,8,0,0
2619,2016-04-26 09:00:00,2055,5.0,1.0,28.0,116,4,1,9,0,0
2620,2016-04-26 10:00:00,1038,7.0,2.0,27.0,116,4,1,10,0,0
2621,2016-04-26 11:00:00,920,8.0,4.0,25.0,122,4,1,11,0,0
2622,2016-04-26 12:00:00,1039,9.0,5.0,23.0,122,4,1,12,0,0
2623,2016-04-26 13:00:00,974,9.0,5.0,25.0,122,4,1,13,0,0
2624,2016-04-26 14:00:00,819,9.0,5.0,27.0,116,4,1,14,0,0
2625,2016-04-26 15:00:00,1014,9.0,5.0,29.0,116,4,1,15,0,0
2626,2016-04-26 16:00:00,1585,8.0,4.0,26.0,116,4,1,16,0,0
2627,2016-04-26 17:00:00,3268,7.0,3.0,22.0,113,4,1,17,0,0
2628,2016-04-26 18:00:00,2906,6.0,2.0,19.0,113,4,1,18,0,0
2629,2016-04-26 19:00:00,1726,5.0,1.0,20.0,113,4,1,19,0,0
2630,2016-04-26 20:00:00,1023,4.0,-1.0,21.0,113,4,1,20,0,0
2631,2016-04-26 21:00:00,658,3.0,-2.0,22.0,113,4,1,21,0,0
2632,2016-04-26 22:00:00,447,2.0,-3.0,20.0,113,4,1,22,0,0
2633,2016-04-26 23:00:00,310,1.0,-3.0,18.0,113,4,1,23,0,0
2634,2016-04-27 00:00:00,135,1.0,-3.0,17.0,113,4,2,0,0,0
2635,2016-04-27 01:00:00,55,1.0,-4.0,17.0,113,4,2,1,0,0
2636,2016-04-27 02:00:00,32,0.0,-4.0,17.0,113,4,2,2,0,0
2637,2016-04-27 03:00:00,27,0.0,-4.0,17.0,113,4,2,3,0,0
2638,2016-04-27 04:00:00,44,0.0,-4.0,17.0,113,4,2,4,0,0
2639,2016-04-27 05:00:00,96,1.0,-3.0,17.0,113,4,2,5,0,0
2640,2016-04-27 06:00:00,672,2.0,-2.0,18.0,113,4,2,6,0,0
2641,2016-04-27 07:00:00,2313,4.0,0.0,18.0,113,4,2,7,0,0
2642,2016-04-27 08:00:00,4294,5.0,2.0,19.0,113,4,2,8,0,0
2643,2016-04-27 09:00:00,2091,7.0,4.0,19.0,113,4,2,9,0,0
2644,2016-04-27 10:00:00,1022,8.0,5.0,17.0,113,4,2,10,0,0
2645,2016-04-27 11:00:00,842,9.0,7.0,15.0,119,4,2,11,0,0
2646,2016-04-27 12:00:00,1140,9.0,8.0,12.0,119,4,2,12,0,0
2647,2016-04-27 13:00:00,1117,9.0,8.0,11.0,119,4,2,13,0,0
2648,2016-04-27 14:00:00,1072,10.0,9.0,10.0,116,4,2,14,0,0
2649,2016-04-27 15:00:00,1254,10.0,9.0,8.0,116,4,2,15,0,0
2650,2016-04-27 16:00:00,1774,9.0,8.0,8.0,116,4,2,16,0,0
2651,2016-04-27 17:00:00,3374,8.0,7.0,7.0,122,4,2,17,0,0
2652,2016-04-27 18:00:00,3125,7.0,6.0,6.0,122,4,2,18,0,0
2653,2016-04-27 19:00:00,1854,6.0,5.0,6.0,122,4,2,19,0,0
2654,2016-04-27 20:00:00,934,5.0,4.0,7.0,116,4,2,20,0,0
2655,2016-04-27 21:00:00,345,4.0,3.0,7.0,116,4,2,21,0,0
2656,2016-04-27 22:00:00,285,3.0,1.0,8.0,116,4,2,22,0,0
2657,2016-04-27 23:00:00,255,2.0,0.0,10.0,116,4,2,23,0,0
2658,2016-04-28 00:00:00,65,2.0,-1.0,11.0,116,4,3,0,0,0
2659,2016-04-28 01:00:00,91,1.0,-2.0,11.0,116,4,3,1,0,0
2660,2016-04-28 02:00:00,40,0.0,-2.0,12.0,113,4,3,2,0,0
2661,2016-04-28 03:00:00,31,0.0,-3.0,13.0,113,4,3,3,0,0
2662,2016-04-28 04:00:00,32,0.0,-1.0,11.0,113,4,3,4,0,0
2663,2016-04-28 05:00:00,112,1.0,0.0,9.0,113,4,3,5,0,0
2664,2016-04-28 06:00:00,668,2.0,1.0,8.0,113,4,3,6,0,0
2665,2016-04-28 07:00:00,2267,3.0,2.0,10.0,113,4,3,7,0,0
2666,2016-04-28 08:00:00,4169,5.0,3.0,12.0,113,4,3,8,0,0
2667,2016-04-28 09:00:00,2123,7.0,5.0,15.0,113,4,3,9,0,0
2668,2016-04-28 10:00:00,1047,8.0,6.0,16.0,113,4,3,10,0,0
2669,2016-04-28 11:00:00,1030,9.0,7.0,18.0,122,4,3,11,0,0
2670,2016-04-28 12:00:00,1212,10.0,8.0,19.0,122,4,3,12,0,0
2671,2016-04-28 13:00:00,1272,10.0,7.0,23.0,122,4,3,13,0,0
2672,2016-04-28 14:00:00,1213,10.0,7.0,26.0,116,4,3,14,0,0
2673,2016-04-28 15:00:00,1278,10.0,7.0,30.0,116,4,3,15,0,0
2674,2016-04-28 16:00:00,1672,10.0,6.0,30.0,116,4,3,16,0,0
2675,2016-04-28 17:00:00,3039,9.0,6.0,29.0,122,4,3,17,0,0
2676,2016-04-28 18:00:00,2979,9.0,5.0,29.0,122,4,3,18,0,0
2677,2016-04-28 19:00:00,1733,8.0,4.0,30.0,122,4,3,19,0,0
2678,2016-04-28 20:00:00,990,8.0,3.0,31.0,122,4,3,20,0,0
2679,2016-04-28 21:00:00,659,7.0,2.0,32.0,122,4,3,21,0,0
2680,2016-04-28 22:00:00,569,7.0,2.0,29.0,122,4,3,22,0,0
2681,2016-04-28 23:00:00,312,6.0,2.0,26.0,122,4,3,23,0,0
2682,2016-04-29 00:00:00,151,6.0,2.0,23.0,122,4,4,0,0,0
2683,2016-04-29 01:00:00,82,5.0,1.0,23.0,122,4,4,1,0,0
2684,2016-04-29 02:00:00,63,5.0,1.0,24.0,122,4,4,2,0,0
2685,2016-04-29 03:00:00,46,4.0,0.0,24.0,122,4,4,3,0,0
2686,2016-04-29 04:00:00,53,4.0,0.0,23.0,122,4,4,4,0,0
2687,2016-04-29 05:00:00,101,4.0,0.0,21.0,116,4,4,5,0,0
